;id_proyecto;nombre_proyecto;direccion;id_programa;id_proyecto_estado;id_proyecto_subestado;coordenada_x;coordenada_y;valor_inicial_obra;valor_total_adicionado_obra;valor_total_facturado_obra;valor_total_pagado_obra;valor_inicial_interventoria;valor_total_adicionado_interventoria;valor_total_facturado_interventoria;valor_total_pagado_interventoria;fecha_entrega;ampliacion_contractual;;
;218;Parque-VIII-Grupo 8 PARQUE Y CANCHA JHON JAIRO HURTADO;K 1A C 50D Y 51;21;3;7;-74,81099542;10,93138913;null;null;null;null;null;null;null;null;null;false;;
;219;Parque-VIII-Grupo 8 PLAZA JARDÍN ÁGUILA - BARRIO ABAJO;k 50B C 42;21;3;7;-74,782225;10,989911;null;null;null;null;null;null;null;null;null;false;;
;220;Parque-VIII-Grupo 8 PARQUE LOS MUSICOS;C 72 K 46;21;3;null;-74,80673072;10,9951123;null;null;null;null;null;null;null;null;null;false;;
;221;Parque-VIII-Grupo 8 PARQUE SAN SALVADOR;C 85 K 78D;21;3;null;-74,80633923;11,02432616;null;null;null;null;null;null;null;null;null;false;;
;222;Parque-VIII-Grupo 8 CANCHA LOS PINOS;C 55 K 26;21;3;null;-74,79897544;10,97427414;null;null;null;null;null;null;null;null;null;false;;
;223;Parque-VIII-Grupo 8 PARQUE LOS ENAMORADOS;C 45 K 41;21;3;null;-74,78611196;10,98117676;null;null;null;null;null;null;null;null;null;false;;
;224;Parque-VIII-Grupo 8 PARQUE LA PIÑUELA ;C 8 K 5;21;3;null;-74,89529705;10,95476467;null;null;null;null;null;null;null;null;null;false;;
;225;Parque-VIII-Grupo 8 PARQUE TAYRONA;K 7D C 32;21;3;null;-74,78739007;10,94542672;null;null;null;null;null;null;null;null;null;false;;
;226;Parque-VIII-Grupo 8 PARQUE SAN FELIPE;C 68 Y 68B K 24B Y 24C;21;3;null;-74,80844616;10,97388888;null;null;null;null;null;null;null;null;null;false;;
;227;Parque-VIII-Grupo 8 PARQUE KALAMARY 1; K 29 C 84A Y 85;21;3;null;-74,829011;10,978194;null;null;null;null;null;null;null;null;null;false;;
;228;Parque-VIII-Grupo 8 NORIA - MALECON DEL RIO;VIA 40 CON CALLE 72;21;3;7;-74,788147;11,015061;null;null;null;null;null;null;null;null;null;false;;
;229;Parque-VIII-Grupo 8 EL EDEN II;K 28 C 102A;21;3;null;-74,832956;10,975847;null;null;null;null;null;null;null;null;null;false;;
;230;Parque-VIII-Grupo 8 EL CAMPITO III;C 36B K 8B;21;3;null;-74,79270689;10,94754919;null;null;null;null;null;null;null;null;null;false;;
;231;Huertas Comunitarias - Juan Mina;EL REPOSO LT 1;15;3;7;null;null;$ 1.000.000.000,00;null;null;null;$ 190.916.375,00;null;null;null;10/10/2024;false;;
;232;Huertas Comunitarias - La Paz;CARRERA 12A CALLE 99D;15;4;9;-74,83422222;10,96133333;$ 1.200.000.000,00;null;null;null;$ 190.916.375,00;null;null;null;20/08/2024;false;;
;233;Huertas Comunitarias - Las Gardenias;CALLE 96 CRA 1E;15;4;9;-74,82819444;10,93575;$ 1.331.000.000,00;null;null;null;$ 190.916.375,00;null;null;null;27/07/2024;false;;
;234;Huertas Comunitarias - Lipaya;CALLE 73D CARRERA 9J1 ;15;4;9;-74,82111111;10,96086111;$ 769.000.000,00;null;null;null;$ 190.916.375,00;null;null;null;15/11/2024;false;;
;235;Centro Comercial Estadio Metropolitano;null;11;1;1;null;null;null;null;null;null;null;null;null;null;1/01/2000;false;;
;236;Movistar Arena;null;9;1;1;null;null;null;null;null;null;null;null;null;null;1/01/2000;false;;
;237;Noria - Gran Malecón;null;16;3;7;-74,78822222;11,01508333;$ 5.978.266.601,00;$ 2.882.496.748,00;$ 5.571.067.976,23;$ 3.665.527.512,23;$ 476.677.526,00;$ 286.006.516,00;$ 131.959.472,00;$ 131.959.472,00;1/01/2000;false;;
;238;Puerto de Aguas Profundas - Canal de Acceso;null;7;1;1;null;null;null;null;null;null;null;null;null;null;1/01/2000;false;;
;239;Riesgos POT;null;7;4;9;null;null;$ 3.207.050.000,00;$ 348.076.190,00;$ 1.122.467.500,00;$ 1.122.467.500,00;null;null;null;null;30/04/2024;false;;
;240;Ecoparque Mallorquin-1252 - UF-4 Distrito Aventura;null;8;4;9;-74,85461111;11,03047222;$ 1.381.702.000,00;null;$ 348.328.235,00;$ 348.328.235,00;null;null;null;null;11/10/2024;false;;
;241;Recuperación Caños - Ahuyama y Mercado [Estudios y Diseños] (AECID);null;27;4;9;null;null;$ 1.568.337.767,00;null;$ 395.379.269,00;$ 395.379.269,00;null;null;null;null;11/10/2024;false;;
;242;Ecoparque Mallorquin-BID - Plan de Recuperación Ambiental;null;8;1;3;-74,85461111;11,03047222;$ 5.793.000.000,00;null;$ 2.151.134.000,00;$ 2.151.134.000,00;null;null;null;null;31/03/2025;true;;
;243;Ecoparque Mallorquin-1087 - UF 3 - Tierra (Antiguo Botadero);null;8;3;7;null;null;$ 829.484.000,00;null;$ 255.066.330,00;$ 255.066.330,00;null;null;null;null;31/03/2024;false;;
;244;Hyper Scale Data Center;null;7;1;1;-74,76802778;10,99108333;null;null;null;null;null;null;null;null;1/01/2000;false;;
;245;IUB_Baq - S. Centro Histórico, Renovación Fase I [Piso 1 + Dotación];Calle 42 #45-22;28;4;9;-74,782243;10,9859;$ 4.405.000.000,00;$ 2.200.932.564,56;$ 6.588.474.048,06;$ 6.588.474.048,06;$ 58.500.000,00;$ 103.875.000,00;$ 162.375.000,00;$ 162.375.000,00;30/08/2024;true;;
;246;IUB_Baq - S. Centro Histórico, Renovación Fase II [Laboratorio, Aulas P2 y Cerramiento];Calle 42 #45-22;28;4;3;-74,782243;10,9859;$ 4.405.000.000,00;$ 2.200.932.564,56;$ 6.588.474.048,06;$ 6.588.474.048,06;$ 58.500.000,00;$ 103.875.000,00;$ 162.375.000,00;$ 162.375.000,00;27/06/2025;true;;
;247;IUB_Baq - S. Centro Histórico, Renovación Fase Mantenimiento [Aulas, Reforzamiento estructural y Cubierta];Calle 42 #45-22;28;4;7;-74,782243;10,9859;$ 4.486.611.683,00;null;null;null;$ 290.159.017,00;null;null;null;null;false;;
;248;IUB_Baq - S. Centro Histórico, Renovación Fase III [Reforzamiento Estructural y Aulas P2];Calle 42 #45-22;28;3;7;-74,782243;10,9859;$ 1.899.778.505,00;$ 870.427.844,00;$ 1.513.305.215,00;$ 1.197.601.115,90;$ 32.817.671,00;$ 32.817.671,00;$ 49.226.506,00;$ 32.817.671,00;31/12/2024;true;;
;249;Ener_Sostenible-4482 - INSTECO Jesus Misericordioso N1;Cra 4 Sur # 99C-46;13;3;7;-74,83244896;10,93348164;null;null;null;null;null;null;null;null;null;true;;
;250;Ener_Sostenible-4482 - PASO Ferry;Cra. 7b # 6 - 203;13;4;9;-7,48E+15;10,94719033;null;null;null;null;null;null;null;null;2/07/2025;true;;
;251;Ener_Sostenible-4482 - PASO Las Palmas;CRA 7 D # 34 - 55;13;4;9;-7,48E+15;10,9446312;null;null;null;null;null;null;null;null;2/07/2025;true;;
;252;Ener_Sostenible-4482 - PASO Universal;CALLE 96 CRA 1 G;13;4;9;-7,48E+14;10,93640144;null;null;null;null;null;null;null;null;2/07/2025;true;;
;253;Ener_Sostenible-4482 - Pista de Atletismo;CRA 1 SUR N#45-99;13;4;9;-7,48E+15;10,93016305;null;null;null;null;null;null;null;null;2/07/2025;true;;
;254;Ener_Sostenible-4482 - PASO Rebolo;CALLE 16 # 29-44;13;4;9;-7,48E+15;10,96649065;null;null;null;null;null;null;null;null;3/07/2025;true;;
;255;Ener_Sostenible-4482 - PASO San José;Carrera 21 # 39 - 59;13;4;9;-7,48E+15;10,96238958;null;null;null;null;null;null;null;null;2/07/2025;true;;
;256;Ener_Sostenible-4482 - IED para el desarrollo humano Maria Cano ;CARRERA 8G # 35A - 33;13;3;7;-7,48E+14;10,94876154;null;null;null;null;null;null;null;null;null;true;;
;257;Ener_Sostenible-4482 - PASO Santo Domingo;Calle 53 N° 3A-22;13;4;9;-74,81255286;10,9398605;null;null;null;null;null;null;null;null;2/07/2025;true;;
;258;Ener_Sostenible-4482 - PASO Nueva Era;Cra 27 N° 83- 116;13;4;9;-74,82673294;10,97845304;null;null;null;null;null;null;null;null;21/05/2025;true;;
;259;Ener_Sostenible-4482 - PASO Juan Mina;Calle 7 # 6-33;13;4;9;-74,89336498;10,95572802;null;null;null;null;null;null;null;null;21/05/2025;true;;
;260;Ener_Sostenible-4482 - PASO Las Malvinas;Calle 99 C N° 9 C- 33;13;3;7;-74,83221965;10,9564144;null;null;null;null;null;null;null;null;24/06/2024;true;;
;261;Ener_Sostenible-4482 - PASO Rosour;Calle 98 N° 9G-10;13;3;7;-74,82793706;10,95852102;null;null;null;null;null;null;null;null;null;true;;
;262;Ener_Sostenible-4482 - PASO La Villa;Cra 9G # 97A - 18;13;3;7;-74,82660611;10,94841229;null;null;null;null;null;null;null;null;null;true;;
;263;Ener_Sostenible-4482 - PASO Julio Montes;Carrera 23 # 27-16;13;4;9;-74,78131355;10,96194442;null;null;null;null;null;null;null;null;21/05/2025;true;;
;264;Ener_Sostenible-4482 - PASO La sierrita ;Cl. 74 #5E-0;13;4;9;-74,81840544;10,9332498;null;null;null;null;null;null;null;null;21/05/2025;false;;
;265;Ener_Sostenible-4482 - IED Del Barrio Simon Bolivar;Cra. 7d #17 - 89;13;3;7;-74,77341392;10,94771797;null;null;null;null;null;null;null;null;21/05/2024;true;;
;266;Ener_Sostenible-4482 - IED de formacion Integral;Cl. 24b #4-02;13;4;9;-74,77987238;10,94192757;null;null;null;null;null;null;null;null;21/05/2024;false;;
;267;Ener_Sostenible-4482 - IED Inmaculada Concepcion (ANT. CEB N.005);Tv. 1f # 88 - 60;13;4;9;-74,82146138;10,94356043;null;null;null;null;null;null;null;null;21/05/2024;false;;
;268;Ener_Sostenible-4482 - IED de las Nieves N1;Cra 15 # 21 - 15;13;4;9;-74,77741051;10,95377851;null;null;null;null;null;null;null;null;21/05/2024;false;;
;269;Ener_Sostenible-4482 - CD Jose Eusebio Caro NC1 ;Cra 33 # 45 - 71;13;3;8;-74,78901315;10,97523711;null;null;null;null;null;null;null;null;15/10/2024;true;;
;270;Ener_Sostenible-4482 - CD Santo Domingo de Guzman CEB N.027;Cra. 2 #78-36;13;4;9;-74,81981921;10,9366117;null;null;null;null;null;null;null;null;21/05/2024;false;;
;271;Ener_Sostenible-4482 - Bomberos Tecnoglass;Cl. 110 #53-1670;13;3;8;-74,83047619;11,03484744;null;null;null;null;null;null;null;null;1/01/2000;true;;
;272;Ener_Sostenible-4482 - Bomberos el Eden;Calle 83B con 27;13;3;7;-74,82665999;10,9794451;null;null;null;null;null;null;null;null;null;true;;
;273;Ener_Sostenible-4482 - Casa Ludica La Paz;Cl. 104 #14-70;13;3;8;-74,83190866;10,96776078;null;null;null;null;null;null;null;null;1/01/2000;true;;
;274;Ener_Sostenible-4482 - Escuela Normal Superior del Distrito;Calle 47 # 44 - 100;10;4;9;-74,78623473;10,9858706;null;null;null;null;null;null;null;null;30/04/2024;false;;
;275;Ener_Sostenible-4482 - Instituto Distrital de Experiencias Pedagógicas IDEP;CLL 55 # 43-77 ;10;4;9;-7,48E+15;10,98588043;null;null;null;null;null;null;null;null;19/07/2024;false;;
;276;Ener_Sostenible-4482 - IED Helena de Chauvin;K 20C 21 66;10;4;9;-7,48E+15;10,95887359;null;null;null;null;null;null;null;null;25/07/2024;false;;
;277;Ener_Sostenible-4482 - IED María Inmaculada;Cra. 29 #70B-60;10;4;9;-7,48E+15;10,9794072;null;null;null;null;null;null;null;null;22/07/2024;false;;
;278;Ener_Sostenible-4482 - IED Santa Magdalena Sofía 2;Cl. 84b #76-17;10;4;9;-7,48E+14;11,02363452;null;null;null;null;null;null;null;null;19/07/2024;false;;
;279;Ener_Sostenible-4482 - IED Betania Norte (ANT JARDIN INF. DIS. 001);CLL 76 # 38A;10;4;9;-7,48E+14;10,98839901;null;null;null;null;null;null;null;null;24/07/2024;false;;
;280;Ener_Sostenible-4482 - IED Juan Acosta Solera;CL 112 B 24 14;10;4;9;-7,48E+15;10,97227775;null;null;null;null;null;null;null;null;23/07/2024;false;;
;281;Ener_Sostenible-4482 - IED Jorge ISSAC;Cra 4A # 24B -21;13;3;7;-7,48E+15;10,9423323;null;null;null;null;null;null;null;null;null;true;;
;282;Ener_Sostenible-4482 - Pista BMX;Cra 73 con 95;13;3;7;-7,48E+15;11,0274433;null;null;null;null;null;null;null;null;null;false;;
;283;Ener_Sostenible-4482 - IED Santa María;Cra. 5 Sur #78b- 80;13;3;7;-7,48E+15;10,93119152;null;null;null;null;null;null;null;null;null;true;;
;284;Ener_Sostenible-4482 - PASO Esmeralda Lipaya;Calle 73 N°12-19;13;4;9;-7,48E+15;10,96392682;null;null;null;null;null;null;null;null;3/07/2025;true;;
;285;Ener_Sostenible-4482 - PASO Nueva Vida;Cra. 9 Sur #49-16;13;3;7;-7,48E+15;10,92474727;null;null;null;null;null;null;null;null;null;true;;
;286;Ener_Sostenible-4482 -  IED SANTA BERNARDITA ;Calle 69d # 39 - 23 ;10;4;9;-7,48E+14;10,98619266;null;null;null;null;null;null;null;null;24/07/2024;false;;
;287;Ener_Sostenible-4482 -  Colegio Dsitritral Juan José Rondon ;Cra 25B # 68 - 20;10;4;9;-7,48E+15;1,10E+15;null;null;null;null;null;null;null;null;24/07/2024;false;;
;288;Ener_Sostenible-4482 - CAI Los Olivos;Cra. 20 #112d-2;13;3;7;-7,48E+14;10,97166978;null;null;null;null;null;null;null;null;null;true;;
;289;Ener_Sostenible-4482 - CAI Las Gardenias;Cl. 96 #1e-5,;13;3;7;-7,48E+15;10,93558837;null;null;null;null;null;null;null;null;null;true;;
;290;Ener_Sostenible-4482 - Centro de Vida Bajo Valle;K 18 # 71 - 13;13;3;8;-7,48E+15;10,96821468;null;null;null;null;null;null;null;null;null;true;;
;291;Ener_Sostenible-4482 - PASO San Salvador;Calle 84 # 80 - 30;13;4;9;-7,48E+15;11,02514888;null;null;null;null;null;null;null;null;3/07/2025;true;;
;292;Ener_Sostenible-4482 - CAI Villa Carolina;Cra 71 # 89 - 22;13;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;null;true;;
;293;Ener_Sostenible-4482 - CAI Los Andes;CL 64 # 23 - 126;13;4;9;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;3/07/2025;true;;
;294;Ener_Sostenible-4482 - IED Santa Magdalena Sofía NIC 1;Cl. 84b #76-17;13;3;7;-7,48E+14;11,02363452;null;null;null;null;null;null;null;null;null;true;;
;295;Ener_Sostenible-4482 - Escuela Normal Superior La Hacienda;Cra 35 # 72 - 83;13;4;9;-7,48E+14;1,10E+15;null;null;null;null;null;null;null;null;3/07/2025;false;;
;296;Ener_Sostenible-4482 - Instituto Alexander Von Humboldt;Cra 35 # 72 - 35;13;3;7;-7,48E+14;1,10E+16;null;null;null;null;null;null;null;null;null;false;;
;297;Ener_Sostenible-4482 - IED Calixto Alvarez;Cra 15 # 21 - 11;13;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;null;false;;
;298;Ener_Sostenible-4482 - IED  José Martí;Cra 8 # 17 - 40;13;4;9;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;3/07/2025;false;;
;299;Ener_Sostenible-4482 - PASO Galán Nuevo;Cra 2 # 38B - 08;13;3;7;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;null;false;;
;300;Ener_Sostenible-4482 - IED Luis Carlos Galán Sarmiento;KR 7 A # - 6 32;13;3;7;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;null;false;;
;301;Ener_Sostenible-4482 - IED Rodolfo Llinás Riascos;CL 35 # 7B - 40;13;3;7;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;1/09/2025;false;;
;302;Ener_Sostenible-4482 - Colegio Distrital San José;Cra 21 # 39 - 10;13;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;4/09/2025;false;;
;303;Ener_Sostenible-4482 - IED Tec Div Alberto Assa;CL 101 # 6 L - 170 ;13;3;7;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;5/09/2025;false;;
;304;Ener_Sostenible-4482 - Inst Tec nal de Comercio;Cra. 62 #52-85;13;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;3/09/2025;false;;
;305;Ener_Sostenible-4482 -  IED Miguel Angel Builes;KR 2 F 50 D 27;10;4;9;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;23/07/2025;false;;
;306;Ener_Sostenible-4482 -  IED Ciudadela Estudiantil;Cra. 1 #47 - 49;10;4;9;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;23/07/2025;false;;
;307;Ener_Sostenible-4482 -  Inst Tec de Comercio de Barranquilla;Cl. 47 #42-60;10;4;9;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;23/07/2025;false;;
;308;Ener_Sostenible - Parque Fotovoltaico;EL REPOSO LT 1;13;3;7;-74,88635339;10,9549434;$ 23.005.388.855,00;null;null;null;null;null;null;null;null;true;;
;309;Ener_Sostenible-4482 -  IED Fundación Pies Descalzos La Playa;Cl. 14 #17-80;10;4;9;-7,49E+15;1,10E+15;null;null;null;null;null;null;null;null;20/08/2025;false;;
;310;Ener_Sostenible-4482 -  IED Nuevo Bosque Pies Descalzos;CRA 9G # 135B - 7;10;4;9;-7,49E+15;1,10E+15;null;null;null;null;null;null;null;null;20/08/2025;false;;
;311;Ener_Sostenible-4482 -  Colegio Distrital Camilo Torres Tenorio;CRA 35 # 51B - 37;10;4;9;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;20/08/2025;false;;
;312;Ener_Sostenible-4482 - IED Brisas del Río;Via 40 # 46A - 50;10;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;24/09/2025;false;;
;313;Ener_Sostenible-4482 - IED Manuel Elkin Patarroyo;Cra 26 # 85 - 199;10;3;7;-7,48E+14;1,10E+15;null;null;null;null;null;null;null;null;24/09/2025;false;;
;314;Ener_Sostenible-4482 - IED La Magdalena;Calle 41 # 7 - 07;10;3;7;-7,48E+15;1,09E+16;null;null;null;null;null;null;null;null;24/09/2025;false;;
;315;Ener_Sostenible-4482 - Colegio Dist Tecnico Rebolo;Calle 6A # 32 - 05;10;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;24/09/2025;false;;
;316;Ener_Sostenible-4482 - IED Antonio José de Sucre Sede 1;Calle 54 # 64 - 30;10;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;24/09/2025;false;;
;317;Ener_Sostenible-4482 - IED Antonio José de Sucre Sede 2;Cra 65 # 52 - 19;10;3;7;-7,48E+15;1,10E+16;null;null;null;null;null;null;null;null;24/09/2025;false;;
;318;Ener_Sostenible-4482 - IED Evelyne Abuchaibe de Daes;Calle 17A # 13 - 190;10;3;7;-7,49E+15;1,10E+16;null;null;null;null;null;null;null;null;1/10/2025;false;;
;319;Ener_Sostenible - GD Las Gardenias;Calle 98 # 2Sur - 5;13;3;7;-7,48E+15;1,09E+16;$ 5.641.993.120,00;null;null;null;$ 364.880.000,00;null;null;null;15/12/2025;false;;
;320;IUB_Baq - S. Centro Histórico, Renovación Fase III [Reforzamiento Estructural y Aulas P2];Calle 42 #45-22;28;3;7;-74,782243;10,9859;$ 2.034.032.926,00;$ 953.963.890,00;$ 1.499.557.456,00;null;null;null;null;null;31/12/2024;false;;
;321;IUB_Baq - S. Plaza de la Paz, Construcción CTD, Adecuación Laboratorios y Baños;Carrera 45 #48-31;28;3;7;-74,787551;10,986794;$ 602.944.628,00;$ 253.716.672,00;$ 856.661.300,00;$ 856.661.300,00;$ 50.896.700,00;$ 308.002.543,33;$ 358.899.243,33;$ 358.899.243,33;15/11/2024;false;;
;322;IUB_Sol - S. Lote, Cerramiento y Área deportiva;MZ 6 URB Ciiudad del Puerto;28;3;7;-74,782512;10,92094;$ 1.001.095.374,00;$ 478.552.331,00;null;null;$ 55.430.141,00;$ 249.878.818,00;null;null;21/10/2025;false;;
;323;IUB_Baq - S. Centro Histórico, Renovación Fase III [Aulas, Reforzamiento estructural y Cubierta];Calle 42 #45-22;28;3;7;-74,782243;10,9859;$ 5.000.000,00;null;null;null;null;null;null;null;31/12/2024;false;;
;324;IUB_Sol - S. Lote, Construcción Nueva Sede;MZ 6 URB Ciiudad del Puerto;28;1;3;-74,782512;10,92094;null;null;null;null;null;null;null;null;null;false;;
